电站id,电站名称,货币单位,日期,预期收益,实际收益
240,金华美铂拉储能电站,CNY,2025-12-23,923.39,790.88
240,金华美铂拉储能电站,CNY,2025-12-22,923.39,771.71
240,金华美铂拉储能电站,CNY,2025-12-21,923.39,761.97
240,金华美铂拉储能电站,CNY,2025-12-20,923.39,795.32
240,金华美铂拉储能电站,CNY,2025-12-19,923.39,792.82
240,金华美铂拉储能电站,CNY,2025-12-18,923.39,786.28
240,金华美铂拉储能电站,CNY,2025-12-17,923.39,780.85
240,金华美铂拉储能电站,CNY,2025-12-16,923.39,835.56
240,金华美铂拉储能电站,CNY,2025-12-15,923.39,784.44
240,金华美铂拉储能电站,CNY,2025-12-14,923.39,764.62
240,金华美铂拉储能电站,CNY,2025-12-13,923.39,808.99
240,金华美铂拉储能电站,CNY,2025-12-12,923.39,780.92
240,金华美铂拉储能电站,CNY,2025-12-11,923.39,871.64
240,金华美铂拉储能电站,CNY,2025-12-10,923.39,901.54
240,金华美铂拉储能电站,CNY,2025-12-09,923.39,813.85
240,金华美铂拉储能电站,CNY,2025-12-08,923.39,820.1
240,金华美铂拉储能电站,CNY,2025-12-07,923.39,1002.01
240,金华美铂拉储能电站,CNY,2025-12-06,923.39,818.42
240,金华美铂拉储能电站,CNY,2025-12-05,923.39,806.49
240,金华美铂拉储能电站,CNY,2025-12-04,923.39,855.71
240,金华美铂拉储能电站,CNY,2025-12-03,923.39,757.11
240,金华美铂拉储能电站,CNY,2025-12-02,923.39,782.82
240,金华美铂拉储能电站,CNY,2025-12-01,923.39,1037.59
240,金华美铂拉储能电站,CNY,2025-11-30,935.74,714.37
240,金华美铂拉储能电站,CNY,2025-11-29,935.74,690.98
240,金华美铂拉储能电站,CNY,2025-11-28,935.74,742.33
240,金华美铂拉储能电站,CNY,2025-11-27,935.74,867.83
240,金华美铂拉储能电站,CNY,2025-11-26,935.74,710.49
240,金华美铂拉储能电站,CNY,2025-11-25,935.74,736.96
240,金华美铂拉储能电站,CNY,2025-11-24,935.74,697.18
240,金华美铂拉储能电站,CNY,2025-11-23,935.74,668.94
240,金华美铂拉储能电站,CNY,2025-11-22,935.74,701.56
240,金华美铂拉储能电站,CNY,2025-11-21,935.74,689.55
240,金华美铂拉储能电站,CNY,2025-11-20,935.74,694.99
240,金华美铂拉储能电站,CNY,2025-11-19,935.74,723.69
240,金华美铂拉储能电站,CNY,2025-11-18,935.74,724.13
240,金华美铂拉储能电站,CNY,2025-11-17,935.74,569.86
240,金华美铂拉储能电站,CNY,2025-11-16,935.74,843.01
240,金华美铂拉储能电站,CNY,2025-11-15,935.74,739.78
240,金华美铂拉储能电站,CNY,2025-11-14,935.74,693.97
240,金华美铂拉储能电站,CNY,2025-11-13,935.74,674.18
240,金华美铂拉储能电站,CNY,2025-11-12,935.74,651.66
240,金华美铂拉储能电站,CNY,2025-11-11,935.74,667.14
240,金华美铂拉储能电站,CNY,2025-11-10,935.74,663.28
240,金华美铂拉储能电站,CNY,2025-11-09,935.74,680.01
240,金华美铂拉储能电站,CNY,2025-11-08,935.74,679.04
240,金华美铂拉储能电站,CNY,2025-11-07,935.74,660.34
240,金华美铂拉储能电站,CNY,2025-11-06,935.74,675.93
240,金华美铂拉储能电站,CNY,2025-11-05,935.74,693.27
240,金华美铂拉储能电站,CNY,2025-11-04,935.74,669.89
240,金华美铂拉储能电站,CNY,2025-11-03,935.74,671.84
240,金华美铂拉储能电站,CNY,2025-11-02,935.74,782.99
240,金华美铂拉储能电站,CNY,2025-11-01,935.74,864.23
240,金华美铂拉储能电站,CNY,2025-10-31,876.07,646.68
240,金华美铂拉储能电站,CNY,2025-10-30,876.07,810.41
240,金华美铂拉储能电站,CNY,2025-10-29,876.07,701.31
240,金华美铂拉储能电站,CNY,2025-10-28,876.07,661.47
240,金华美铂拉储能电站,CNY,2025-10-27,876.07,723.95
240,金华美铂拉储能电站,CNY,2025-10-26,876.07,667.12
240,金华美铂拉储能电站,CNY,2025-10-25,876.07,670.99
240,金华美铂拉储能电站,CNY,2025-10-24,876.07,690.28
240,金华美铂拉储能电站,CNY,2025-10-23,876.07,630.66
240,金华美铂拉储能电站,CNY,2025-10-22,876.07,685.47
240,金华美铂拉储能电站,CNY,2025-10-21,876.07,600.96
240,金华美铂拉储能电站,CNY,2025-10-20,876.07,646.84
240,金华美铂拉储能电站,CNY,2025-10-19,876.07,597.34
240,金华美铂拉储能电站,CNY,2025-10-18,876.07,558.02
240,金华美铂拉储能电站,CNY,2025-10-17,876.07,630.64
240,金华美铂拉储能电站,CNY,2025-10-16,876.07,618.41
240,金华美铂拉储能电站,CNY,2025-10-15,876.07,636
240,金华美铂拉储能电站,CNY,2025-10-14,876.07,611.09
240,金华美铂拉储能电站,CNY,2025-10-13,876.07,707.37
240,金华美铂拉储能电站,CNY,2025-10-12,876.07,628.82
240,金华美铂拉储能电站,CNY,2025-10-11,876.07,690.03
240,金华美铂拉储能电站,CNY,2025-10-10,876.07,715.07
240,金华美铂拉储能电站,CNY,2025-10-09,876.07,761.86
240,金华美铂拉储能电站,CNY,2025-10-08,1007.55,967.24
240,金华美铂拉储能电站,CNY,2025-10-07,1007.55,1064.24
240,金华美铂拉储能电站,CNY,2025-10-06,1007.55,347.69
240,金华美铂拉储能电站,CNY,2025-10-05,1007.55,767.55
240,金华美铂拉储能电站,CNY,2025-10-04,1007.55,939.04
240,金华美铂拉储能电站,CNY,2025-10-03,1007.55,969.15
240,金华美铂拉储能电站,CNY,2025-10-02,1007.55,929.91
240,金华美铂拉储能电站,CNY,2025-10-01,1007.55,973.67
240,金华美铂拉储能电站,CNY,2025-09-30,868.77,725.47
240,金华美铂拉储能电站,CNY,2025-09-29,761.19,737.3
240,金华美铂拉储能电站,CNY,2025-09-28,761.19,736.21
240,金华美铂拉储能电站,CNY,2025-09-27,761.19,707.08
240,金华美铂拉储能电站,CNY,2025-09-26,761.19,743.28
240,金华美铂拉储能电站,CNY,2025-09-25,761.19,756.79
240,金华美铂拉储能电站,CNY,2025-09-24,761.19,698.36
240,金华美铂拉储能电站,CNY,2025-09-23,761.19,692.36
240,金华美铂拉储能电站,CNY,2025-09-22,761.19,749.98
240,金华美铂拉储能电站,CNY,2025-09-21,761.19,652.63
240,金华美铂拉储能电站,CNY,2025-09-20,761.19,670.65
240,金华美铂拉储能电站,CNY,2025-09-19,761.19,685.3
240,金华美铂拉储能电站,CNY,2025-09-18,761.19,611.92
240,金华美铂拉储能电站,CNY,2025-09-17,761.19,645.76
240,金华美铂拉储能电站,CNY,2025-09-16,761.19,684.57
240,金华美铂拉储能电站,CNY,2025-09-15,761.19,661.08
240,金华美铂拉储能电站,CNY,2025-09-14,761.19,649.56
240,金华美铂拉储能电站,CNY,2025-09-13,761.19,664.39
240,金华美铂拉储能电站,CNY,2025-09-12,761.19,669.58
240,金华美铂拉储能电站,CNY,2025-09-11,761.19,668.88
240,金华美铂拉储能电站,CNY,2025-09-10,761.19,583.26
240,金华美铂拉储能电站,CNY,2025-09-09,761.19,604.75
240,金华美铂拉储能电站,CNY,2025-09-08,761.19,645.82
240,金华美铂拉储能电站,CNY,2025-09-07,761.19,649.47
240,金华美铂拉储能电站,CNY,2025-09-06,761.19,666.57
240,金华美铂拉储能电站,CNY,2025-09-05,761.19,425.31
240,金华美铂拉储能电站,CNY,2025-09-04,761.19,631.16
240,金华美铂拉储能电站,CNY,2025-09-03,761.19,660.85
240,金华美铂拉储能电站,CNY,2025-09-02,761.19,666.75
240,金华美铂拉储能电站,CNY,2025-09-01,761.19,685.3
245,德业北仑总部储能电站,CNY,2026-01-13,3596.61,3385.82
245,德业北仑总部储能电站,CNY,2026-01-12,3596.61,2987.16
245,德业北仑总部储能电站,CNY,2026-01-11,3596.61,2518.53
245,德业北仑总部储能电站,CNY,2026-01-10,3596.61,2980.34
245,德业北仑总部储能电站,CNY,2026-01-09,3596.61,2950.8
245,德业北仑总部储能电站,CNY,2026-01-08,3596.61,3876.38
245,德业北仑总部储能电站,CNY,2026-01-07,3596.61,3588.86
245,德业北仑总部储能电站,CNY,2026-01-06,3596.61,3522.55
245,德业北仑总部储能电站,CNY,2026-01-05,3596.61,4007.07
245,德业北仑总部储能电站,CNY,2026-01-04,3596.61,3148.19
245,德业北仑总部储能电站,CNY,2026-01-03,3596.61,3068.31
245,德业北仑总部储能电站,CNY,2026-01-02,3596.61,3089.07
245,德业北仑总部储能电站,CNY,2026-01-01,3596.61,1805.21
245,德业北仑总部储能电站,CNY,2025-12-31,3864.33,2092.96
245,德业北仑总部储能电站,CNY,2025-12-30,3864.33,3908.68
245,德业北仑总部储能电站,CNY,2025-12-29,3864.33,4019.57
245,德业北仑总部储能电站,CNY,2025-12-28,3864.33,3534.11
245,德业北仑总部储能电站,CNY,2025-12-27,3864.33,3577.72
245,德业北仑总部储能电站,CNY,2025-12-26,3864.33,3885.17
245,德业北仑总部储能电站,CNY,2025-12-25,3864.33,3996.7
245,德业北仑总部储能电站,CNY,2025-12-24,3864.33,3978.9
245,德业北仑总部储能电站,CNY,2025-12-23,3864.33,4007.75
245,德业北仑总部储能电站,CNY,2025-12-22,3864.33,3984.36
245,德业北仑总部储能电站,CNY,2025-12-21,3864.33,4426.81
245,德业北仑总部储能电站,CNY,2025-12-20,3864.33,3310.22
245,德业北仑总部储能电站,CNY,2025-12-19,3864.33,3097.91
245,德业北仑总部储能电站,CNY,2025-12-18,3864.33,3594.88
245,德业北仑总部储能电站,CNY,2025-12-17,3864.33,3588.82
245,德业北仑总部储能电站,CNY,2025-12-16,3864.33,3667.83
245,德业北仑总部储能电站,CNY,2025-12-15,3864.33,3803.38
245,德业北仑总部储能电站,CNY,2025-12-14,3864.33,3972.65
245,德业北仑总部储能电站,CNY,2025-12-13,3864.33,3901.49
245,德业北仑总部储能电站,CNY,2025-12-12,3864.33,3636.2
245,德业北仑总部储能电站,CNY,2025-12-11,3864.33,3320.91
245,德业北仑总部储能电站,CNY,2025-12-10,3864.33,3031.58
245,德业北仑总部储能电站,CNY,2025-12-09,3864.33,3559.17
245,德业北仑总部储能电站,CNY,2025-12-08,3864.33,3318.78
245,德业北仑总部储能电站,CNY,2025-12-07,3864.33,2937
245,德业北仑总部储能电站,CNY,2025-12-06,3864.33,3213.56
245,德业北仑总部储能电站,CNY,2025-12-05,3864.33,3570.53
245,德业北仑总部储能电站,CNY,2025-12-04,3864.33,3333.78
245,德业北仑总部储能电站,CNY,2025-12-03,3864.33,3884.34
245,德业北仑总部储能电站,CNY,2025-12-02,3864.33,3638.64
245,德业北仑总部储能电站,CNY,2025-12-01,3864.33,5013.68
245,德业北仑总部储能电站,CNY,2025-11-30,-658.23,-529.77
245,德业北仑总部储能电站,CNY,2025-11-29,2456.36,2227.97
245,德业北仑总部储能电站,CNY,2025-11-28,2456.36,2227.29
245,德业北仑总部储能电站,CNY,2025-11-27,2456.36,2416.35
245,德业北仑总部储能电站,CNY,2025-11-26,2456.36,5087.83
245,德业北仑总部储能电站,CNY,2025-11-25,2456.36,3906.65
245,德业北仑总部储能电站,CNY,2025-11-24,2456.36,1773.23
245,德业北仑总部储能电站,CNY,2025-11-23,2456.36,2428.99
245,德业北仑总部储能电站,CNY,2025-11-22,2456.36,2677.46
245,德业北仑总部储能电站,CNY,2025-11-21,2456.36,2662.15
245,德业北仑总部储能电站,CNY,2025-11-20,2456.36,2631.73
245,德业北仑总部储能电站,CNY,2025-11-19,2456.36,2553.55
245,德业北仑总部储能电站,CNY,2025-11-18,2456.36,2648.05
245,德业北仑总部储能电站,CNY,2025-11-17,2456.36,2434.81
245,德业北仑总部储能电站,CNY,2025-11-16,2456.36,3272.51
245,德业北仑总部储能电站,CNY,2025-11-15,2456.36,2700.94
245,德业北仑总部储能电站,CNY,2025-11-14,2456.36,2596.26
245,德业北仑总部储能电站,CNY,2025-11-13,2456.36,1258.29
245,德业北仑总部储能电站,CNY,2025-11-12,2456.36,1115.12
245,德业北仑总部储能电站,CNY,2025-11-11,2456.36,1718.64
245,德业北仑总部储能电站,CNY,2025-11-10,2456.36,2277.32
245,德业北仑总部储能电站,CNY,2025-11-09,2456.36,2497.54
245,德业北仑总部储能电站,CNY,2025-11-08,2456.36,2564.49
245,德业北仑总部储能电站,CNY,2025-11-07,2456.36,2715.46
245,德业北仑总部储能电站,CNY,2025-11-06,2456.36,2990.84
245,德业北仑总部储能电站,CNY,2025-11-05,2456.36,2789.07
245,德业北仑总部储能电站,CNY,2025-11-04,2456.36,2915.96
245,德业北仑总部储能电站,CNY,2025-11-03,2456.36,2959.02
245,德业北仑总部储能电站,CNY,2025-11-02,2456.36,2921.97
245,德业北仑总部储能电站,CNY,2025-11-01,2456.36,3290.13
245,德业北仑总部储能电站,CNY,2025-10-31,-562.52,87.75
245,德业北仑总部储能电站,CNY,2025-10-30,2279.43,2685.6
245,德业北仑总部储能电站,CNY,2025-10-29,2279.43,2772.79
245,德业北仑总部储能电站,CNY,2025-10-28,2279.43,2783.55
245,德业北仑总部储能电站,CNY,2025-10-27,2279.43,2789.46
245,德业北仑总部储能电站,CNY,2025-10-26,2279.43,2315.26
245,德业北仑总部储能电站,CNY,2025-10-25,2279.43,2430.08
245,德业北仑总部储能电站,CNY,2025-10-24,2279.43,2477.89
245,德业北仑总部储能电站,CNY,2025-10-23,2279.43,-728.95
245,德业北仑总部储能电站,CNY,2025-10-22,2279.43,2227.56
245,德业北仑总部储能电站,CNY,2025-10-21,2279.43,2311.17
245,德业北仑总部储能电站,CNY,2025-10-20,2279.43,2332.23
245,德业北仑总部储能电站,CNY,2025-10-19,2279.43,1201.09
245,德业北仑总部储能电站,CNY,2025-10-18,2279.43,2086.28
245,德业北仑总部储能电站,CNY,2025-10-17,2279.43,2098.4
245,德业北仑总部储能电站,CNY,2025-10-16,2279.43,2193.61
245,德业北仑总部储能电站,CNY,2025-10-15,2279.43,2328.11
245,德业北仑总部储能电站,CNY,2025-10-14,2029.42,2227.16
245,德业北仑总部储能电站,CNY,2025-10-13,2029.42,2311.17
245,德业北仑总部储能电站,CNY,2025-10-12,2029.42,2120.55
245,德业北仑总部储能电站,CNY,2025-10-11,2029.42,2053.18
245,德业北仑总部储能电站,CNY,2025-10-10,1946.09,2005.46
245,德业北仑总部储能电站,CNY,2025-10-09,1946.09,1958.86
245,德业北仑总部储能电站,CNY,2025-10-08,2912.03,-529.28
245,德业北仑总部储能电站,CNY,2025-10-07,2912.03,209.26
245,德业北仑总部储能电站,CNY,2025-10-06,2912.03,-363.5
245,德业北仑总部储能电站,CNY,2025-10-05,2912.03,2269.8
245,德业北仑总部储能电站,CNY,2025-10-04,2912.03,620.67
245,德业北仑总部储能电站,CNY,2025-10-03,2912.03,269.12
245,德业北仑总部储能电站,CNY,2025-10-02,2912.03,184.53
245,德业北仑总部储能电站,CNY,2025-10-01,2912.03,-327.38
245,德业北仑总部储能电站,CNY,2025-09-30,2257.76,2119.9
245,德业北仑总部储能电站,CNY,2025-09-29,2257.76,2311.91
245,德业北仑总部储能电站,CNY,2025-09-28,2257.76,2011.17
245,德业北仑总部储能电站,CNY,2025-09-27,2257.76,1904.94
245,德业北仑总部储能电站,CNY,2025-09-26,2257.76,1775.63
245,德业北仑总部储能电站,CNY,2025-09-25,2257.76,1776.35
245,德业北仑总部储能电站,CNY,2025-09-24,2257.76,1734.72
245,德业北仑总部储能电站,CNY,2025-09-23,2257.76,-374.96
245,德业北仑总部储能电站,CNY,2025-09-22,2257.76,111.68
245,德业北仑总部储能电站,CNY,2025-09-21,2257.76,1101.82
245,德业北仑总部储能电站,CNY,2025-09-20,2257.76,1715.06
245,德业北仑总部储能电站,CNY,2025-09-19,2257.76,1769.86
245,德业北仑总部储能电站,CNY,2025-09-18,2257.76,1828.43
245,德业北仑总部储能电站,CNY,2025-09-17,2257.76,2000.54
245,德业北仑总部储能电站,CNY,2025-09-16,2257.76,1729.14
245,德业北仑总部储能电站,CNY,2025-09-15,2257.76,1947.06
245,德业北仑总部储能电站,CNY,2025-09-14,2257.76,2078.69
245,德业北仑总部储能电站,CNY,2025-09-13,2257.76,1619.35
245,德业北仑总部储能电站,CNY,2025-09-12,2257.76,1372.73
245,德业北仑总部储能电站,CNY,2025-09-11,2257.76,1034.21
245,德业北仑总部储能电站,CNY,2025-09-10,2257.76,1670.29
245,德业北仑总部储能电站,CNY,2025-09-09,2257.76,1551.03
245,德业北仑总部储能电站,CNY,2025-09-08,2257.76,1222.87
245,德业北仑总部储能电站,CNY,2025-09-07,2257.76,1519.77
245,德业北仑总部储能电站,CNY,2025-09-06,2257.76,1395.35
245,德业北仑总部储能电站,CNY,2025-09-05,2257.76,1470.14
245,德业北仑总部储能电站,CNY,2025-09-04,2257.76,1617.43
245,德业北仑总部储能电站,CNY,2025-09-03,2257.76,1990.17
245,德业北仑总部储能电站,CNY,2025-09-02,2257.76,1891.66
245,德业北仑总部储能电站,CNY,2025-09-01,2257.76,1796.34
253,好点烟具储能电站,CNY,2026-01-13,1903.56,1984.12
253,好点烟具储能电站,CNY,2026-01-12,1903.56,1982.76
253,好点烟具储能电站,CNY,2026-01-11,1903.56,1929.71
253,好点烟具储能电站,CNY,2026-01-10,1903.56,2002.47
253,好点烟具储能电站,CNY,2026-01-09,1903.56,1994.1
253,好点烟具储能电站,CNY,2026-01-08,1903.56,1990.17
253,好点烟具储能电站,CNY,2026-01-07,1903.56,1999.81
253,好点烟具储能电站,CNY,2026-01-06,1903.56,2001.63
253,好点烟具储能电站,CNY,2026-01-05,1903.56,2313.83
253,好点烟具储能电站,CNY,2026-01-04,1903.56,1998.69
253,好点烟具储能电站,CNY,2026-01-03,1903.56,1995.26
253,好点烟具储能电站,CNY,2026-01-02,1903.56,2036.99
253,好点烟具储能电站,CNY,2026-01-01,1903.56,84.05
253,好点烟具储能电站,CNY,2025-12-31,2027.54,2109.67
253,好点烟具储能电站,CNY,2025-12-30,2027.54,2123.5
253,好点烟具储能电站,CNY,2025-12-29,2027.54,2126.93
253,好点烟具储能电站,CNY,2025-12-28,2027.54,2125.6
253,好点烟具储能电站,CNY,2025-12-27,2027.54,2125.15
253,好点烟具储能电站,CNY,2025-12-26,2027.54,2128.93
253,好点烟具储能电站,CNY,2025-12-25,536.29,2091.57
253,好点烟具储能电站,CNY,2025-12-24,2027.54,2104.96
253,好点烟具储能电站,CNY,2025-12-23,2027.54,2124.5
253,好点烟具储能电站,CNY,2025-12-22,2027.54,2126.7
253,好点烟具储能电站,CNY,2025-12-21,2027.54,2090.85
253,好点烟具储能电站,CNY,2025-12-20,2027.54,2121.14
253,好点烟具储能电站,CNY,2025-12-19,2027.54,2118.49
253,好点烟具储能电站,CNY,2025-12-18,2027.54,2118.38
253,好点烟具储能电站,CNY,2025-12-17,2027.54,2128.05
253,好点烟具储能电站,CNY,2025-12-16,2027.54,2125.26
253,好点烟具储能电站,CNY,2025-12-15,2027.54,2132.74
253,好点烟具储能电站,CNY,2025-12-14,2027.54,1582.7
253,好点烟具储能电站,CNY,2025-12-13,2027.54,2108.5
253,好点烟具储能电站,CNY,2025-12-12,2027.54,2126.28
253,好点烟具储能电站,CNY,2025-12-11,2027.54,2108.29
253,好点烟具储能电站,CNY,2025-12-10,2027.54,2105.76
253,好点烟具储能电站,CNY,2025-12-09,2027.54,2116.13
253,好点烟具储能电站,CNY,2025-12-08,2027.54,2128.49
253,好点烟具储能电站,CNY,2025-12-07,2027.54,1407.33
253,好点烟具储能电站,CNY,2025-12-06,2027.54,2119.84
253,好点烟具储能电站,CNY,2025-12-05,2027.54,2123.57
253,好点烟具储能电站,CNY,2025-12-04,2027.54,2123.7
253,好点烟具储能电站,CNY,2025-12-03,2027.54,2134.47
253,好点烟具储能电站,CNY,2025-12-02,2027.54,2127.9
253,好点烟具储能电站,CNY,2025-12-01,2027.54,2125.06
253,好点烟具储能电站,CNY,2025-11-30,1964.89,1253.55
253,好点烟具储能电站,CNY,2025-11-29,1964.89,1759.86
253,好点烟具储能电站,CNY,2025-11-28,1964.89,1775.41
253,好点烟具储能电站,CNY,2025-11-27,1964.89,1765.43
253,好点烟具储能电站,CNY,2025-11-26,1964.89,1773.73
253,好点烟具储能电站,CNY,2025-11-25,1964.89,1762.4
253,好点烟具储能电站,CNY,2025-11-24,1964.89,1748.82
253,好点烟具储能电站,CNY,2025-11-23,1964.89,1514.94
253,好点烟具储能电站,CNY,2025-11-22,1964.89,1768.65
253,好点烟具储能电站,CNY,2025-11-21,1964.89,1757.16
253,好点烟具储能电站,CNY,2025-11-20,1964.89,1774.25
253,好点烟具储能电站,CNY,2025-11-19,1964.89,1748.96
253,好点烟具储能电站,CNY,2025-11-18,1964.89,1745.35
253,好点烟具储能电站,CNY,2025-11-17,1964.89,1754.45
253,好点烟具储能电站,CNY,2025-11-16,1964.89,1082.36
253,好点烟具储能电站,CNY,2025-11-15,1964.89,1760.19
253,好点烟具储能电站,CNY,2025-11-14,1964.89,1747.03
253,好点烟具储能电站,CNY,2025-11-13,1964.89,1739.99
253,好点烟具储能电站,CNY,2025-11-12,1964.89,1720.71
253,好点烟具储能电站,CNY,2025-11-11,1964.89,1709.37
253,好点烟具储能电站,CNY,2025-11-10,1964.89,1751.22
253,好点烟具储能电站,CNY,2025-11-09,1964.89,1748.42
253,好点烟具储能电站,CNY,2025-11-08,1964.89,1760.59
253,好点烟具储能电站,CNY,2025-11-07,1964.89,1744.96
253,好点烟具储能电站,CNY,2025-11-06,1964.89,1730.44
253,好点烟具储能电站,CNY,2025-11-05,1964.89,1758.29
253,好点烟具储能电站,CNY,2025-11-04,1964.89,1739.89
253,好点烟具储能电站,CNY,2025-11-03,1964.89,1762.7
253,好点烟具储能电站,CNY,2025-11-02,1964.89,1408.44
253,好点烟具储能电站,CNY,2025-11-01,1964.89,1751.2
253,好点烟具储能电站,CNY,2025-10-31,1839.59,1640.52
253,好点烟具储能电站,CNY,2025-10-30,1839.59,1643.47
253,好点烟具储能电站,CNY,2025-10-29,1839.59,1595.39
253,好点烟具储能电站,CNY,2025-10-28,1839.59,1494.44
253,好点烟具储能电站,CNY,2025-10-27,1839.59,1632.76
253,好点烟具储能电站,CNY,2025-10-26,1839.59,1635.84
253,好点烟具储能电站,CNY,2025-10-25,1839.59,1643.98
253,好点烟具储能电站,CNY,2025-10-24,1839.59,1642.25
253,好点烟具储能电站,CNY,2025-10-23,1839.59,1633.64
253,好点烟具储能电站,CNY,2025-10-22,1839.59,1647.72
253,好点烟具储能电站,CNY,2025-10-21,1839.59,1644.61
253,好点烟具储能电站,CNY,2025-10-20,1839.59,1622.55
253,好点烟具储能电站,CNY,2025-10-19,1839.59,1644.79
253,好点烟具储能电站,CNY,2025-10-18,1839.59,1596.54
253,好点烟具储能电站,CNY,2025-10-17,1839.59,1613.71
253,好点烟具储能电站,CNY,2025-10-16,1839.59,1610.67
253,好点烟具储能电站,CNY,2025-10-15,1839.59,1610.43
253,好点烟具储能电站,CNY,2025-10-14,1839.59,1581.26
253,好点烟具储能电站,CNY,2025-10-13,1839.59,1552.09
253,好点烟具储能电站,CNY,2025-10-12,1839.59,1569.24
253,好点烟具储能电站,CNY,2025-10-11,1839.59,1621.42
253,好点烟具储能电站,CNY,2025-10-10,1839.59,1552.26
253,好点烟具储能电站,CNY,2025-10-09,1839.59,1610.8
253,好点烟具储能电站,CNY,2025-10-08,2015.11,1934.33
253,好点烟具储能电站,CNY,2025-10-07,2015.11,2154.36
253,好点烟具储能电站,CNY,2025-10-06,2015.11,555.04
253,好点烟具储能电站,CNY,2025-10-05,2015.11,447.66
253,好点烟具储能电站,CNY,2025-10-04,2015.11,770.06
253,好点烟具储能电站,CNY,2025-10-03,2015.11,0.04
253,好点烟具储能电站,CNY,2025-10-02,2015.11,-9.68
253,好点烟具储能电站,CNY,2025-10-01,2015.11,-375.74
253,好点烟具储能电站,CNY,2025-09-30,1824.25,1560.48
253,好点烟具储能电站,CNY,2025-09-29,1828.26,1474.52
253,好点烟具储能电站,CNY,2025-09-28,1828.26,1559.58
253,好点烟具储能电站,CNY,2025-09-27,1828.26,1470.36
253,好点烟具储能电站,CNY,2025-09-26,1828.26,1521.04
253,好点烟具储能电站,CNY,2025-09-25,1828.26,1441.12
253,好点烟具储能电站,CNY,2025-09-24,1828.26,1533.39
253,好点烟具储能电站,CNY,2025-09-23,1828.26,1481.58
253,好点烟具储能电站,CNY,2025-09-22,1828.26,1572.65
253,好点烟具储能电站,CNY,2025-09-21,1828.26,1620.26
253,好点烟具储能电站,CNY,2025-09-20,1828.26,1511.98
253,好点烟具储能电站,CNY,2025-09-19,1828.26,1518.84
253,好点烟具储能电站,CNY,2025-09-18,1828.26,1321.69
253,好点烟具储能电站,CNY,2025-09-17,1828.26,1557.12
253,好点烟具储能电站,CNY,2025-09-16,1828.26,1298.6
253,好点烟具储能电站,CNY,2025-09-15,1828.26,1066.82
253,好点烟具储能电站,CNY,2025-09-14,1828.26,1629.46
253,好点烟具储能电站,CNY,2025-09-13,1828.26,1545.06
253,好点烟具储能电站,CNY,2025-09-12,1828.26,1581.95
253,好点烟具储能电站,CNY,2025-09-11,1828.26,1549.74
253,好点烟具储能电站,CNY,2025-09-10,1828.26,1502.81
253,好点烟具储能电站,CNY,2025-09-09,1828.26,1391.61
253,好点烟具储能电站,CNY,2025-09-08,1828.26,1384.77
253,好点烟具储能电站,CNY,2025-09-07,1828.26,1595.8
253,好点烟具储能电站,CNY,2025-09-06,1828.26,1615.84
253,好点烟具储能电站,CNY,2025-09-05,1828.26,1533.39
253,好点烟具储能电站,CNY,2025-09-04,1828.26,1512.52
253,好点烟具储能电站,CNY,2025-09-03,1828.26,1456.76
253,好点烟具储能电站,CNY,2025-09-02,1828.26,1532.35
253,好点烟具储能电站,CNY,2025-09-01,1828.26,1720.84
268,亚太化纤储能电站,CNY,2026-01-13,739.65,1004.09
268,亚太化纤储能电站,CNY,2026-01-12,739.65,924.54
268,亚太化纤储能电站,CNY,2026-01-11,739.65,1004.79
268,亚太化纤储能电站,CNY,2026-01-10,739.65,843.38
268,亚太化纤储能电站,CNY,2026-01-09,739.65,1002.29
268,亚太化纤储能电站,CNY,2026-01-08,739.65,913.75
268,亚太化纤储能电站,CNY,2026-01-07,739.65,998.66
268,亚太化纤储能电站,CNY,2026-01-06,739.65,961.55
268,亚太化纤储能电站,CNY,2026-01-05,739.65,939.27
268,亚太化纤储能电站,CNY,2026-01-04,739.65,1000.19
268,亚太化纤储能电站,CNY,2026-01-03,739.65,916.54
268,亚太化纤储能电站,CNY,2026-01-02,739.65,1003.25
268,亚太化纤储能电站,CNY,2026-01-01,739.65,1003.65
268,亚太化纤储能电站,CNY,2025-12-31,787.82,1030.38
268,亚太化纤储能电站,CNY,2025-12-30,787.82,1065.99
268,亚太化纤储能电站,CNY,2025-12-29,787.82,1017.14
268,亚太化纤储能电站,CNY,2025-12-28,787.82,1056.27
268,亚太化纤储能电站,CNY,2025-12-27,787.82,1045.01
268,亚太化纤储能电站,CNY,2025-12-26,787.82,1060.12
268,亚太化纤储能电站,CNY,2025-12-25,787.82,969.91
268,亚太化纤储能电站,CNY,2025-12-24,787.82,1064.46
268,亚太化纤储能电站,CNY,2025-12-23,787.82,1026.77
268,亚太化纤储能电站,CNY,2025-12-22,787.82,1069
268,亚太化纤储能电站,CNY,2025-12-21,787.82,1067.25
268,亚太化纤储能电站,CNY,2025-12-20,787.82,1053.84
268,亚太化纤储能电站,CNY,2025-12-19,787.82,1058.62
268,亚太化纤储能电站,CNY,2025-12-18,787.82,989.48
268,亚太化纤储能电站,CNY,2025-12-17,787.82,961.86
268,亚太化纤储能电站,CNY,2025-12-16,787.82,1068.84
268,亚太化纤储能电站,CNY,2025-12-15,787.82,1036.56
268,亚太化纤储能电站,CNY,2025-12-14,787.82,1020.2
